3991509209,6
1,1491221473,我很好（吉他版）,31165848,刘大壮,100
2,569200213,消愁,12138269,毛不易,75
3,65538,好久不见,2116,陈奕迅,25
4,1496602290,是但求其爱,2116,陈奕迅,25
5,1481164987,会不会（吉他版）,31165848,刘大壮,25
6,1442508316,丢了你,31253654,井胧,25
