3370891644,9
1,1498342485,耗尽,5781,薛之谦/郭聪明,100
2,1496602290,是但求其爱,2116,陈奕迅,100
3,1495058484,茫,12929031,李润祺,100
4,1493083969,一分一寸,12227865,阿YueYue,100
5,1491221473,我很好（吉他版）,31165848,刘大壮,100
6,1487528112,经济舱 (Live),12024274,Kafe.Hu,100
7,1464325108,Mood,31081554,24kGoldn/iann dior,100
8,1401671455,Love Is Gone (feat. Dylan Matthew) (Acoustic),1137239,SLANDER/Dylan Matthew,100
9,132904,娃娃,4182,卢家宏/李宗盛,100
