7618276,583
1,25713021,今天,9178,曲婉婷,100
2,118940,朋友别哭,3723,吕方,24
3,25723157,烟花易冷 (Live),3692,林志炫,22
4,27646199,斑马，斑马,5073,宋冬野,22
5,27836179,终于等到你,10561,张靓颖,21
6,175206,当我唱起这首歌,5951,小贱,20
7,3225942,Bridge of Light,70821,P!nk,20
8,27949887,我要我们在一起 (Live),7763,G.E.M.邓紫棋,20
9,21320269,Hey Baby,50370,Bruce Channel,20
10,84306,我想大声告诉你,2775,樊凡,19
11,108370,当爱已成往事,3683,李宗盛/林忆莲,18
12,108157,漂洋过海来看你,3683,李宗盛,17
13,2117888,I'm With You,46490,Avril Lavigne,16
14,1230117,By My Side,31252,David Choi,15
15,28181125,我不愿让你一个人,13193,五月天,14
16,25657229,When I Was Your Man,178059,Bruno Mars,14
17,5247681,非你莫属,8335,林依晨,14
18,114024,月半小夜曲,3699,李克勤,13
19,28031119,Let It Go (From "Frozen"/Soundtrack Version),60841,Idina Menzel,13
20,394670,给自己的歌,3683,李宗盛,12
21,108495,我是真的爱你,3683,李宗盛,12
22,5300936,인연,123635,Howl,11
23,28310266,彼岸花,897031,夏米雅,11
24,21116721,Love To Be Loved By You (The Wedding Song),38868,Marc Terenzi,11
25,276858,外面的世界,8926,莫文蔚/陈奕迅,11
26,142944,火柴天堂,4813,齐秦,11
27,5134024,I Swear,85530,All4One,11
28,4878180,Light Of My Life,64159,Lara Fabian/Leehom Wang 王力宏,11
29,3404840,I Knew I Loved You (Live Edit),74614,Savage Garden,11
30,4340758,Falling Slowly,34134,Glen Hansard/Markéta Irglová,9
31,4874624,转身的时候,8467,赖雅妍,9
32,22481463,Tell Me Why,31186,Declan Galbraith,9
33,28546466,爱你的宿命,6454,张信哲,9
34,32098876,我们相爱吧 (慢板),124845,The One,8
35,5158715,All I Have To Do Is Dream,78298,The Everly Brothers,8
36,3313653,Right Here Waiting,72725,Richard Marx,8
37,26548584,Happy,41151,Pharrell Williams,8
38,189313,忘记你我做不到,6460,张学友,8
39,25729988,그남자,123699,玄彬,8
40,16502051,R U Mine?,85508,Arctic Monkeys,8
41,27731176,模特,4292,李荣浩,7
42,25788001,其实都没有,6066,杨宗纬,7
43,4443897,I Do (Cherish You),105870,98°,7
44,27698223,Royals,784001,Lorde,7
45,27961983,Waiting All Night,42870,Rudimental/Ella Eyre,7
46,1215351,You and Me,31186,Declan Galbraith,7
47,16435064,Skyfall (Full Length),46487,Adele,7
48,5363428,Sweet Dream,126174,张娜拉,7
49,25657233,Treasure,178059,Bruno Mars,7
50,16963129,I Need Your Love,29968,Calvin Harris/Ellie Goulding,7
51,350616,你是我的眼,3685,林宥嘉,6
52,442682,天空の城ラピュタ,14408,久石譲,6
53,2529459,Beethoven Virus,55469,Diana Boncheva,6
54,22832010,光辉岁月,11127,Beyond,6
55,186001,七里香,6452,周杰伦,6
56,5312840,River Flows In You,124097,Yiruma,6
57,5171548,Loving You,232933,Marcela,6
58,5038302,Mariage d'amour,41937,Richard Clayderman,6
59,4049385,Love Will Keep Us Alive,91725,Eagles,6
60,3986241,Yesterday Once More,89363,Carpenters,6
61,25887102,I Wanna Be with You,88148,Backstreet Boys,6
62,18548991,I Believe I Can Fly,41929,Ronan Keating,6
63,33162226,悟空,791534,戴荃,6
64,5043107,Look At Me,27596,Alan Jackson,6
65,3950546,It's My Life,88147,Bon Jovi,6
66,2583248,Evita,56540,Edvin Marton,6
67,5036744,组曲:秋日私语-午后的旅行-梦中的鸟-童年的回忆,41937,Richard Clayderman,6
68,4337372,Yesterday (Remastered),101988,The Beatles,6
69,5134005,That's Why You Go Away,96269,Michael Learns To Rock,6
70,1875678,Moonlight Sonata,41937,Richard Clayderman,6
71,122672,梁祝,3762,吕思清,6
72,27804367,Let Me Go,46490,Avril Lavigne/Chad Kroeger,6
73,209008,True Love,7214,蔡健雅,6
74,190495,雨一直下,6469,张宇,6
75,18095052,Civil War,93183,Guns N' Roses,6
76,252719,嘀嗒,8291,侃侃,6
77,1879651,Greensleeves,41937,Richard Clayderman,6
78,1475766,Imagine,35333,John Lennon,6
79,3951384,The Sounds Of Silence,88149,Bandari,6
80,346073,喜欢你,11127,Beyond,6
81,20707713,You Raise Me Up,45839,Westlife,6
82,128147,绿袖子,187929,爱尔兰民谣,6
83,30953009,See You Again,46006,Wiz Khalifa/Charlie Puth,5
84,169628,天使的翅膀,5786,徐誉滕,5
85,4874368,专属天使,5195,Tank,5
86,5150918,Its My Life,221750,Dr Alban,5
87,26289183,Hotel California (2013 Remaster),91725,Eagles,5
88,2529472,Purple Passion,55469,Diana Boncheva,5
89,318279,Beauty and beast,10215,姚斯婷,5
90,1220287,Humoresque,31212,David Garrett,5
91,108299,爱的代价,3683,李宗盛,5
92,3955222,Jai Ho,88175,Bond,5
93,26989255,Viva La Vida,31212,David Garrett,5
94,2130273,Better Than A Hallelujah,46678,Amy Grant,5
95,25657282,Marry You,178059,Bruno Mars,5
96,26548586,Y.M.C.A.,512813,The Minions,5
97,3951449,Your Smile,88149,Bandari,5
98,277360,他不爱我,8926,莫文蔚,5
99,326904,如果你也听说,10559,张惠妹,5
100,3029019,Without You,66355,Mariah Carey,5
