1408771030,84
1,25638740,我最亲爱的,10559,张惠妹,100
2,407007536,无赖,6473,郑中基,96
3,108740,鬼迷心窍,3683,李宗盛,50
4,394670,给自己的歌,3683,李宗盛,46
5,108632,最近比较烦,3683,李宗盛/品冠/周华健,42
6,108975,忙与盲,3683,李宗盛,38
7,109014,寂寞难耐,3683,李宗盛,34
8,108452,当爱已成往事,3683,李宗盛/林忆莲,34
9,108492,给所有单身女子,3683,李宗盛,30
10,37853030,Take Me Home (Tiësto Remix),688047,Tiësto/Jess Glynne,26
11,1308818967,飘向北方 (Live),12514278,那吾克热NW/尤长靖,26
12,5282360,壮志在我胸,3683,李宗盛,23
13,167595,向阳花,5767,谢天笑,15
14,1313107926,攀登 (Live),4723,潘玮柏/G.E.M.邓紫棋/艾热 AIR,11
15,1436076578,COCO,29235210,Aioz/Young 7,7
16,1346104327,多想在平庸的生活拥抱你,12429072,隔壁老樊,7
17,1451492235,Sour Candy,64147,Lady Gaga/BLACKPINK,7
18,1452439191,在一起嘛好不好,4292,李荣浩,7
19,1344897943,你是人间四月天,29392693,邵帅,7
20,1436709403,夏天的风,34522800,火羊瞌睡了,7
21,1407551413,麻雀,4292,李荣浩,7
22,1413585838,与我无关,30116848,阿冗,7
23,257098,为你我受冷风吹,8336,林忆莲,7
24,108162,你像个孩子 (Live),3683,李宗盛,7
25,108157,漂洋过海来看你,3683,李宗盛,7
26,108139,我终于失去了你 (Live),3683,李宗盛,7
27,1365393542,孤身,1197168,徐秉龙,3
28,1365898499,失眠飞行,12085016,接个吻，开一枪/沈以诚/薛明媛,3
29,1384026889,所念皆星河,12157336,CMJ,3
30,1359663981,это ли счастье?,28276929,Rauf & Faik,3
31,1406642934,我要找到你,13447522,Zic子晨,3
32,1331819951,像鱼,14312549,王贰浪,3
33,1438865533,过活,32829923,高鱼,3
34,1359356908,晚安,31376161,颜人中,3
35,1374329431,Dancing With Your Ghost,12646102,Sasha Sloan,3
36,1454732243,只对你有感觉,33435854,要不要买菜,3
37,32835565,国王与乞丐,861777,华晨宇/杨宗纬,3
38,1330348068,起风了,12085562,买辣椒也用券,3
39,1403215687,想见你想见你想见你,11109,八三夭,3
40,233933,Oh Boy,7763,G.E.M.邓紫棋,3
41,233931,泡沫,7763,G.E.M.邓紫棋,3
42,36270426,来自天堂的魔鬼,7763,G.E.M.邓紫棋,3
43,28018075,你就不要想起我,9548,田馥甄,3
44,1357825630,最近 (正式版),29069586,王小帅,3
45,569213220,像我这样的人,12138269,毛不易,3
46,514761281,白羊,1197168,徐秉龙/沈以诚,3
47,31445772,理想三旬,1058228,陈鸿宇,3
48,1313107589,目不转睛 (Live),12236125,王以太,3
49,1450843719,节奏病,12217134,刘雨昕XIN,3
50,1321385655,POP/STARS,30611063,K/DA/Madison Beer/(G)IDLE/Jaira Burns,3
51,1372796676,那女孩对我说 (完整版),32208979,Uu,3
52,25643327,爱的就是你,5346,王力宏,3
53,1293951024,制作人cypher (Live),964108,吴亦凡/MC Hotdog/张震岳/潘玮柏/G.E.M.邓紫棋,3
54,1306497050,飞太远 (Live),6453,张震岳/MC Hotdog/派克特（PACT）/功夫胖KungFuPen/刘柏辛Lexie,3
55,185713,就让这首歌,6453,张震岳/侯佩岑/MC Hotdog,3
56,26269002,Easy Come Easy go,7214,蔡健雅/MC Hotdog,3
57,135111,九局下半,4479,MC Hotdog,3
58,135026,MC来了,4479,MC Hotdog,3
59,1384570117,思念是一种病 (Live),6453,张震岳/MC Hotdog,3
60,135028,离开,4479,MC Hotdog/张震岳,3
61,530986012,差不多先生过新年,4479,MC Hotdog,3
62,1444140174,成都集团2020cypher (Prod. by HARIKIRI),35005076,成都集团/马思唯/KnowKnow/Melo/Psy.P/Ty./李尔新//////,3
63,1455579615,魔动闪霸：对手(Live)（翻自 Smelly D）,33242867,卤肉o,3
64,1371760071,My Way (Live),964108,吴亦凡/张震岳/MC Hotdog/潘玮柏/G.E.M.邓紫棋,3
65,1453378597,称赞她的美,33012152,瘦子E.SO,3
66,1369798757,芒种,12174521,音阙诗听/赵方婧,3
67,28796621,Toca Toca (Radio Edit),92933,Fly Project,3
68,1445761206,雨爱,12157330,周星星,3
69,493735012,无人之岛,9255,任然,3
70,1453911130,The Best For You,1087140,欧阳娜娜,3
71,518896880,把夜晚染黑 (Remix),5767,谢天笑,3
72,29828254,生活在地下,5767,谢天笑,3
73,1390127149,Que Calor,96309,Major Lazer/El Alfa/J. Balvin,3
74,499465427,Space,12121068,Famba,3
75,1309388558,年少有为（翻自 李荣浩）,13448093,汤佳佳,3
76,1367368790,情深深雨濛濛,31051426,杨胖雨,3
77,1336789644,天亮以前说再见,12419710,曲肖冰,3
78,167912,新不了情,5768,萧敬腾,3
79,168039,海芋恋,5768,萧敬腾,3
80,167942,王妃,5768,萧敬腾,3
81,493845025,2017 重庆茶馆 Cypher (Tory/Bridge/GAI),1211046,GAI周延/布瑞吉Bridge/Toryondacloud/Gosh Music,3
82,509781260,好运来,1211046,GAI周延/祖海,3
83,31814005,Are You OK,1071081,雷军,3
84,108147,领悟 (Live),3683,李宗盛,3
