127029295,2040
1,19292845,Dear John,44266,Taylor Swift,100
2,77103,三万英尺,2516,迪克牛仔,50
3,474567886,女儿情,8469,雷佳,50
4,207497,DEAR JOHN,7169,比莉,50
5,158655,谁明浪子心,5358,王杰,50
6,1412572234,女儿情（翻自 小阿枫）,33744738,胡文博BOY,50
