2794484,10127
1,1224671,Theme from Mission: Impossible,31207,Danny Elfman,100
2,28613217,눈, 코, 입,124831,太阳,45
3,28312085,Ô Vida,51450,Carlinhos Brown,39
4,420922950,Let Me Love You,296416,DJ Snake/Justin Bieber,29
5,5366195,BAD BOY,126339,BIGBANG,29
6,34828314,Jumpman,53283,Drake/Future,28
7,5366197,FANTASTIC BABY,126339,BIGBANG,28
8,36215650,oui,60972,Jeremih,26
9,20553994,Turn Up The Music,29960,Chris Brown,25
10,28360915,Show Me REMIX,37969,KiD Ink/Trey Songz/Juicy J/2 Chainz/Chris Brown,25
11,22842426,헤어지지 못하는 여자, 떠나가지 못하는 남자,127089,Leessang/郑仁,23
12,34828971,바람이나 좀 쐐,869001,Gary/MIWOO,23
13,32639020,쿨밤,1083102,Sleepy/宋智恩,23
14,29750100,GOOD BOY,1032279,GD X TAEYANG,22
15,32922450,IF YOU,126339,BIGBANG,22
16,419250255,Down With Your Love,45221,Tinashe/Chris Brown,21
17,33599623,Back To Back,53283,Drake,21
18,1345018,Remember The Name,33358,Fort Minor/Styles of Beyond,21
19,28720824,눈, 코, 입,124872,Tablo/太阳,20
20,28737747,Lost Stars,196215,Adam Levine,20
21,436346400,All I Wanna Do (K),124542,朴宰范/Hoody/Loco,20
22,30854130,Lean On,96309,Major Lazer/MØ/DJ Snake,20
23,419250051,IF You & Faded Remix（Cover BIGBANG & Alan Walker）,12077204,陈壹千,19
24,34828307,Big Rings,53283,Drake/Future,19
25,39227969,Little More (Royalty),29960,Chris Brown,19
26,35310319,Sorry,41989,Rick Ross/Chris Brown,19
27,29747577,지워,818694,孝琳/JOO YOUNG/Iron,19
28,26524129,Power Trip,36910,J. Cole/Miguel,19
29,405089420,Panda,12007165,Desiigner,18
30,20554028,With You,29960,Chris Brown,18
31,28263911,Five Hours,366358,Deorro,18
32,33737026,Dilemma (Dave Luxe Mustard Fix),40431,Nelly/Kelly Rowland/ Dave Luxe,17
33,28178200,La Song,124593,Rain,17
34,31789299,BAE BAE,126339,BIGBANG,17
35,186003,外婆,6452,周杰伦,17
36,1317145091,History (Kid Travis Cover),13539958,Kid Travis/Rich Brian/88rising,17
37,26418703,Sunset,37969,KiD Ink,17
38,410654872,All the Way Up,33386,Fat Joe/Remy Ma/French Montana,16
39,30830919,Five More Hours,29960,Chris Brown/Deorro,16
40,28240418,썸,866090,昭宥/Junggigo/Lil Boi,16
41,442869322,Bone Marrow,820036,GEazy/Danny Seth,16
42,36921410,In My Room,832880,Yellow Claw/Ty Dolla $ign/Tyga/Mustard,16
43,21974691,Love in This Club, Pt. II,45564,Usher/Beyoncé/Lil Wayne,16
44,448317055,Yearmix 2016,11971041,NEXU,16
45,29498551,Indian Summer,615427,Kaleb Simmonds,16
46,34828973,뚝방의 꿈,869001,Gary/John Park,16
47,29816628,Earned It,185858,The Weeknd,16
48,420513143,Day Day (Prod. by GRAY),1053001,BewhY/朴宰范,15
49,31053306,My House,56783,Flo Rida,15
50,29032006,JOAH (Re-Mastered),124542,朴宰范,15
51,16648232,Party Rock Anthem,95574,LMFAO/Lauren Bennett/GoonRock,15
52,1311978631,Midsummer Madness(Howie X Remix),12282476,孔昊龑Howie X/88rising/Joji/Rich Brian/AUGUST 08/,15
53,446550006,Party,29960,Chris Brown/Gucci Mane/Usher,15
54,411907124,Too Good,53283,Drake/Rihanna,15
55,409031076,One Dance,53283,Drake/WizKid/Kyla,14
56,28923009,공허해,976163,WINNER,14
57,33682403,$ave Dat Money,743051,Lil Dicky/Fetty Wap/Rich Homie Quan,14
58,1600540,Higher,36910,J. Cole,14
59,32408002,뱅뱅뱅 (BANG BANG BANG),126339,BIGBANG,14
60,31545259,Flex (Ooh, Ooh, Ooh),797253,Rich Homie Quan,14
61,32507038,演员,5781,薛之谦,14
62,25657229,When I Was Your Man,178059,Bruno Mars,14
63,409646185,제주도의 푸른 밤,125506,太妍,14
64,28996039,Loyal,29960,Chris Brown/Lil Wayne/Tyga,14
65,419596437,리본 (Ribbon),126377,Beast,13
66,35288209,The Power of Now,43608,Steve Aoki/Headhunterz,13
67,36668149,APOLOGY,1011143,iKON,13
68,31234342,I Don’t Like It, I Love It (feat. Robin Thicke & Verdine White),56783,Flo Rida/Robin Thicke/Verdine White,13
69,28665554,Don't,33184,Ed Sheeran,13
70,399340227,YearMix 2015,11971041,NEXU,13
71,20943083,Right Above It (Explicit),38118,Lil Wayne/Drake,13
72,407679818,Panda (THUGLI Remix),764016, THUGLI /Desiigner,13
73,28858385,Wiggle,30084438,Jason Derulo feat. Snoop Dogg,13
74,5331811,Where U At,124831,太阳,13
75,36586669,Company,35531,Justin Bieber,13
76,1309796582,Pretty Little Fears,12122239,6LACK/J. Cole,13
77,452804604,Shape of You (BKAYE Remix),12008089,BKAYE/Ed Sheeran,13
78,447925079,PopLove 5 (Mashup Of 2016),956375,Robin Skouteris,13
79,31311320,Get Ugly,35511,Jason Derulo,13
80,35443067,The Boogie,41029,Outasight,13
81,26524133,She Knows,36910,J. Cole/Amber Coffman/Cults,13
82,36307819,History,98351,One Direction,13
83,34084971,맙소사,1016188,黄光熙/太阳/GDragon,13
84,16434100,If I Ain't Got You,46489,Alicia Keys,13
85,30903821,Want to Want Me,35511,Jason Derulo,13
86,32337668,The Hills,185858,The Weeknd,13
87,30212547,No Apologies (feat. Jussie Smollett & Yazz),1046150,Empire Cast,12
88,29984441,Like I'm Gonna Lose You,69173,Meghan Trainor/John Legend,12
89,26965405,That's All She Wrote,44267,T.I./Eminem,12
90,5331753,Wedding Dress,124831,太阳,12
91,34084649,겁,985011,宋旻浩/太阳,12
92,5366190,BLUE,126339,BIGBANG,12
93,92768,黑夜尽头,3065,黄立行,12
94,406346673,All I Wanna Do (prod by. Cha Cha Malone),124542,朴宰范,12
95,30569446,Keep Your Money (feat. Jussie Smollett),1046150,Empire Cast/Jussie Smollett,12
96,28747426,No One Else Like You,196215,Adam Levine,12
97,32507839,Can't Feel My Face,185858,The Weeknd,12
98,82461,四人游,2738,方大同/薛凯琪,12
99,27555878,Hold On, We're Going Home,53283,Drake/Majid Jordan,12
100,1358078167,打烊,12127154,吴海啸/陈斯瑞ChansReal,11
