61541503,6615
1,557623644,This Is America,30929,Childish Gambino,100
2,544247584,Strawberries & Cigarettes,45129,Troye Sivan,100
3,35847388,Hello,46487,Adele,100
4,33190483,lifter,34435,Galen Crew,100
5,31134215,Young Souls,1054095,Broken Back,100
6,27698223,Royals,784001,Lorde,100
7,26492802,Can't Complain,41943,Relient K,100
8,18668453,Rhythm Of The Rain,35397,Jason Donovan,100
9,1355147933,bad guy,11972054,Billie Eilish,100
