2985267,454
1,26625301,Pacific Rim,41992,Ramin Djawadi,100
2,27646786,活着,3071,郝云,96
3,27965145,Everybody Wants To Rule The World,784001,Lorde,87
4,28240156,我的要求不算高 (Live),3255,黄渤,83
5,28815250,平凡之路,4721,朴树,80
6,366439,战魂.英雄劫,12269,墨明棋妙,75
7,29307760,如梦,1007158,毛泽少,71
8,191134,着魔,6472,张杰,69
9,144182,我是重庆崽儿,4902,润土,67
10,29307759,兄弟一条命,5001,简弘亦,58
11,29307761,如梦,5001,简弘亦,57
12,108157,漂洋过海来看你,3683,李宗盛,53
13,21964719,All These Things That I've Done,101991,The Killers,51
14,27646199,斑马，斑马,5073,宋冬野,50
15,21253966,Moves Like Jagger,96266,Maroon 5/Christina Aguilera,42
16,23212471,Somebody That I Used to Know (feat. Kimbra),34376,Gotye,41
17,27902537,我们好像在哪见过,6066,杨宗纬/叶蓓,41
18,19292804,22,44266,Taylor Swift,39
19,202373,南方姑娘,6731,赵雷,39
20,16435051,Rolling In The Deep,46487,Adele,33
21,28254000,北京爱情,5772,小柯,32
22,22355469,Need You Now,95456,Lady A,30
23,19945735,Demons,94779,Imagine Dragons,30
24,18672659,Losing My Way,35331,Justin Timberlake,30
25,27678655,李白,4292,李荣浩,30
26,18611643,I'm Yours,35332,Jason Mraz,30
27,27895011,长沙策长沙,11257,CBLOCK,30
28,26418130,时间煮雨,10200,郁可唯,30
29,25787222,We Are Never Ever Getting Back Together,44266,Taylor Swift,30
30,28269057,她妈妈不喜欢我,5591,王矜霖,28
31,28240672,夜三里,12181,龙井说唱,26
32,27713920,Wake Me Up,45236,Avicii/Aloe Blacc,26
33,28793502,后会无期,7763,G.E.M.邓紫棋,26
34,2176169,Sound Of Silence,47908,Ania,26
35,29785930,春(Live版),861777,华晨宇,26
36,202369,画,6731,赵雷,26
37,22004080,Elevation,104493,U2,25
38,5232472,回到过去,8892,林芯仪/张震岳,25
39,362996,父亲,12081,筷子兄弟,25
40,29449871,The End Of The World,74670,Skeeter Davis,25
41,16686618,Iridescent,95439,Linkin Park,25
42,28219175,Gentleman,7538,戴爱玲/刘伟德,25
43,1210496,What Are Words,30899,Chris Medina,25
44,29019227,Sugar,96266,Maroon 5,25
45,176053,洋葱,6066,杨宗纬,25
46,3923721,No Boundaries,27604,Adam Lambert,23
47,26548584,Happy,41151,Pharrell Williams,23
48,21803604,Apologize,44263,Timbaland/OneRepublic,23
49,28240407,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],41143,Pitbull/Jennifer Lopez/,23
50,27514468,Drift,41992,Ramin Djawadi,23
51,1390081,Un' Estate Italiana,33927,Giorgio Moroder,23
52,27804336,Timber,41143,Pitbull/Kesha,23
53,19945727,Demons,94779,Imagine Dragons,21
54,25641372,大笨钟,6452,周杰伦,21
55,18161816,Let Her Go,70840,Passenger,21
56,1491585,Traveling Light,35375,Joel Hanson/Sara Groves,21
57,5097737,Wavin' Flag,37724,K'Naan,21
58,26060065,Counting Stars,98105,OneRepublic,21
59,189236,断点,6462,张敬轩,19
60,5043416,The Show,64143,Lenka,19
61,16686610,New Divide,95439,Linkin Park,19
62,4877908,那些花儿,4721,朴树,19
63,27946775,No Madonna,30216,Christos Dantis,19
64,1301955,One Life,32679,Eskobar,19
65,2313949,Call Me Maybe,50934,Carly Rae Jepsen,19
66,5079449,What Makes You Beautiful,98351,One Direction,19
67,186420,别傻了,6456,周华健/任贤齐,19
68,27566922,Roar,62888,Katy Perry,17
69,493911,夏恋,15164,Otokaze,17
70,18127555,21 Guns,93187,Green Day,17
71,26658200,Total Eclipse Of The Heart,29409,Bonnie Tyler,17
72,294052,雪落下的声音,9489,谭维维,17
73,139385,白桦林,4721,朴树,16
74,204093,兄弟无数,3499,景岗山/水浒群星,16
75,20707509,Thank You,45839,Westlife,16
76,27937897,我们的回忆,7200,本兮,14
77,27538254,女儿情,5345,万晓利,14
78,26402269,离殇,5924,小5,12
79,5104544,Wannabe,74636,Spice Girls,12
80,4110278,War,93968,Hypnotic Brass Ensemble,12
81,272730,孙尚香,8621,柳岩,12
82,20200923,Secrets,98105,OneRepublic,10
83,27115703,The Bomb,41365,Pigeon John,10
84,394999,别看我只是一只羊,10348,杨沛宜,10
85,19781724,Iron,46106,Woodkid,10
86,133871,纵横江湖,13445,彝人制造,10
87,93562,突然想到理想这个词,3071,郝云,8
88,20554028,With You,29960,Chris Brown,8
89,362998,老男孩,12081,筷子兄弟,8
90,5049552,Riders on the Storm (Fredwreck Remix),42939,Snoop Dogg/The Doors,8
91,4876393,童年往事,7220,蔡琴,8
92,140449,外婆的澎湖湾,4731,潘安邦,8
93,28482341,New York New York,129271,B.o.B,7
94,28575553,Counting Stars,98105,OneRepublic,7
95,27731424,该装就装,3071,郝云,7
96,3935139,Breath and Life,87066,Audiomachine,7
97,1868480,We Are the Champions,41906,Queen,7
98,26418358,激战不息,751129,网易游戏,7
99,5223402,Do You Mind If I Play,357752,Youssou N' Dour/Axelle Red,7
100,351116,当,11363,动力火车,5
