40043373,8992
1,77801,什么都不必说,2524,大张伟,100
2,205283,温柔的慈悲,7061,阿桑,100
3,17427620,Higher,33087,Erik Grönwall,100
4,92988,蓝天,3063,黄义达,50
5,92939,那女孩对我说,3063,黄义达,50
6,92934,目击者,3063,黄义达,50
7,87981,小指,2849,古巨基,50
8,86771,劲歌金曲,2849,古巨基,50
9,86611,春天,2849,古巨基,50
10,862102972,我总是一个人在练习一个人 (Live),3685,林宥嘉,50
11,818186,空も飛べるはず,21308,スピッツ,50
12,812400,PLANET,21196,ラムジ,50
13,69846,太多(穿越版),2150,陈冠蒲,50
14,643034,風になる,17637,つじあやの,50
15,541687281,慢慢喜欢你,8926,莫文蔚,50
16,528272449,山海,12120400,和平路北乐队,50
17,5281237,潇洒走一回,10209,叶蒨文,50
18,5259928,喀秋莎+莫斯科郊外的晚上,6458,郑钧,50
19,5183688,Take Me Home,Country Roads,35341,John Denver,50
20,5142930,California Dreamin',78207,The Mamas & the Papas/The Mamas,50
21,5142101,Better in Time,64150,Leona Lewis,50
22,507903881,This Town,844410,Kygo/Sasha Sloan,50
23,488641748,脸,12487045,尹毓恪,50
24,485960410,Brother,727007,Kodaline,50
25,468176711,城南花已开,1044144,三亩地,50
26,467164485,Apocalypse,12023319,CAS,50
27,461080452,认真地老去,1085116,张希/曹方,50
28,451703096,Shape of You,33184,Ed Sheeran,50
29,451473846,验伤,9605,卫兰,50
30,445546304,CAGNET-Here we are again《悠长假期》版本插曲-REMIX（方便便 Remix）,1210001,方便便,50
31,4436820,Flight Of Dreams,105618,XRay Dog,50
32,441491828,水星记,2843,郭顶,50
33,4407374,Fields Of Deeley,104497,Urban Trad,50
34,4330176,Closer,101984,Travis,50
35,431534100,White Noise,12121298,Ella Vos,50
36,428203194,1 Page,12108460,Choco And Vanilla,50
37,426315844,時の流れに身をまかせ,13961,徳永英明,50
38,419485202,Say It Again,1105075,Frances,50
39,4153632,In The End,95439,Linkin Park,50
40,409650012,相守,12027624,栗先达,50
41,407679488,Silhouette,50403,Birdy,50
42,405790387,哪里只得我共你,11378,Dear Jane,50
43,402070274,遗忘之前,9940,徐佳莹,50
44,385537,伤心地铁,2842,光良,50
45,374910,他夏了夏天,12707,苏打绿,50
46,368760,你不像她,12438,南拳妈妈,50
47,36229051,野子,1193259,苏运莹,50
48,36190906,矛盾一生,8229,JW,50
49,35847559,Sorry,35531,Justin Bieber,50
50,34834450,雷克雅未克,4483,麦浚龙/周国贤,50
51,3413782,The End of the World,74670,Skeeter Davis,50
52,340395,勇敢一点,10750,曾轶可,50
53,33987415,诉衷情,2607,多亮,50
54,33206214,小幸运,9548,田馥甄,50
55,33054265,至死不渝 (独唱版),8687,林二汶,50
56,32341324,League of Legends Epic Dubstep(LOL Remix),1046016,ThimLife,50
57,3225999,Whataya Want from Me,70821,P!nk,50
58,317868,情人知己,10209,叶蒨文,50
59,30987703,Frontier,792631,Doctor Vox,50
60,306936,好听,9943,许茹芸,50
61,3027830,The New Boy,66359,Mando Diao,50
62,299981,暧昧,9621,王菲,50
63,29950502,Worlds Apart,35349,Joshua Radin,50
64,29922138,Feuille d'automne,199144,Indila,50
65,29803676,Lone Ranger,74518,Rachel Platten,50
66,29787426,Freaks (Radio Edit),858362,Timmy Trumpet/Savage,50
67,29764564,自拍,4292,李荣浩,50
68,29753798,Distance,12100,陈乐基&killersoap杀手锏,50
69,29747622,她,900084,不可撤销,50
70,29713016,关于青春,992001,张阳阳,50
71,296888,你太猖狂,9548,田馥甄,50
72,29401226,Warriors,94779,Imagine Dragons,50
73,2919622,I Am You,63943,Kim Taylor,50
74,28960327,Say You Love Me,62826,Jessie Ware,50
75,28935312,乌兰巴托的夜,802016,安来宁,50
76,28798439,Shine,963083,Felix Jaehn/Linying/Freddy Verano,50
77,28569056,Here with Me,42649,Robot Koch/Susie Suh,50
78,28531849,Stay With Me,740216,Sam Smith,50
79,28466041,Geronimo,200742,Sheppard,50
80,284657,觉,9167,齐豫,50
81,28259367,Take Control,727007,Kodaline,50
82,280389,不只爱情,9090,区文诗,50
83,27984050,Black Mascara,56756,Eliane,50
84,27975130,Halo,64218,Lotte Kestner,50
85,276995,他不爱我,8926,莫文蔚,50
86,26902929,你知道我在等你们分手吗?,9605,卫兰,50
87,26518682,Небо-самолеты,66391,Макsим,50
88,26425118,好好说再见,5196,陶喆/关诗敏,50
89,26314079,Calling You,759001,Eva/The Heartmaker,50
90,26136055,Best Friend,20034,Kiroro,50
91,25776043,逍遥,3120,霍建华,50
92,25729093,Mirrors,35331,Justin Timberlake,50
93,25706282,夜空中最亮的星,12977,逃跑计划,50
94,25702228,最终信仰,9276,尚雯婕,50
95,25657383,喜悦,5770,许巍,50
96,25638783,还是要幸福,9548,田馥甄,50
97,254319,爱你不是两三天,8325,梁静茹,50
98,247864,那么骄傲,8151,金海心,50
99,229075,再见---警察,7651,冯曦妤,50
100,22846518,총 맞은 것처럼,125216,白智英,50
