2633021,13257
1,5186882,The End Of The World,72727,Rita Calypso,100
2,27570622,生日快乐,8837,Luvea,75
3,418603077,告白气球,6452,周杰伦,75
4,121115,在雨中,3743,刘家昌/尤雅,70
5,5265892,云水禅心,226672,风潮唱片,67
6,344740,西风的话,11104,北京天使合唱团,67
7,287035,遇见,9272,孙燕姿,60
8,34998961,咱们屯里人(粤语版),1156241,罗凯楠,56
9,35403523,陪你度过漫长岁月,2116,陈奕迅,51
10,192384,十指紧扣,6487,张智霖,45
11,28126707,杭州,860867,佟妍,45
12,82932,一剪梅,2747,费玉清,45
13,167871,晴朗,5770,许巍,41
14,190559,单恋一枝花,6469,张宇,40
15,21572439,Don't Leave Me (Ne Me Quitte Pas),72722,Regina Spektor,39
16,29713754,匆匆那年,9621,王菲,39
17,29774165,问世间,2331,陈翔,38
18,235820,笑拥江山梦,7777,高胜美,38
19,27965155,生来彷徨,5347,汪峰,38
20,112678,铁血丹心,3698,罗文/甄妮,38
21,28126729,曾厝垵的海,860867,佟妍,37
22,28126733,开始或结局,860867,佟妍,36
23,28126706,愁云,860867,佟妍,36
24,29750120,月亮之上(交响乐版),13603,中国爱乐乐团,36
25,28126732,在那没人知道的地方,860867,佟妍,35
26,28126728,你呀你呀,860867,佟妍,34
27,168954,你不会了解,5773,谢霆锋,34
28,405079658,Is She with You?,34517,Hans Zimmer/Junkie XL,33
29,139342,我爱你，再见,4721,朴树,33
30,28126730,海子，西藏,860867,佟妍,32
31,5268327,Dazing,896513,Music therapy,31
32,300129,矜持,9621,王菲,31
33,110236,异乡人,3695,李健,31
34,2529311,Walk Away,55454,Dia Frampton,29
35,331164,情义两心坚,10586,张德兰,29
36,32619941,煎饼侠,9489,谭维维,28
37,4873053,爱你爱到死,9484,同恩/夏雨童,28
38,3413887,Àššogáttis,74681,Sofia Jannok,28
39,29750121,荷塘月色(交响乐版),13603,中国爱乐乐团,28
40,66895,一生中最爱 (Live),2116,陈奕迅,27
41,1068931,Stuck on the puzzle,28796,Alex Turner,26
42,30841839,广东姑娘,938017,五条人,26
43,171121,我的好兄弟,5793,小沈阳/高进,26
44,28748139,破晓以后,10561,张靓颖,25
45,3313250,Eet,72722,Regina Spektor,25
46,139641,兄弟抱一下,33735944,庞龙,25
47,224110,寂静的天空,7539,黛青塔娜/HAYA乐团,24
48,19275247,Are you the one?,44286,Timo Tolkki,23
49,65487,兄弟,2116,陈奕迅/刘德华,23
50,3413918,Dulla lulla,74681,Sofia Jannok,23
51,29750131,最炫民族风(交响乐版),13603,中国爱乐乐团,23
52,27268032,Gone, Gone, Gone,41847,Phillip Phillips,23
53,344720,啊 牧场上绿油油,11104,北京天使合唱团,23
54,5257371,被遗忘的时光,7220,蔡琴,23
55,144307,兄弟,4895,任贤齐,23
56,29450548,龙卷风,7763,G.E.M.邓紫棋,23
57,188657,你最珍贵,6460,张学友/高慧君,23
58,186843,月亮代表我的心,6457,张国荣,22
59,30841846,晚上好 春天小姐,938017,五条人,21
60,172416,天才白痴梦,5782,许冠杰,21
61,17104405,The Lipstick On His Collar,52945,Caro Emerald,21
62,21572419,Better,72722,Regina Spektor,21
63,29807011,沧浪之歌,5347,汪峰,21
64,65538,好久不见,2116,陈奕迅,21
65,28815250,平凡之路,4721,朴树,21
66,546730497,夜雨寄北,13643228,徐健顺,20
67,108179,浪费,3685,林宥嘉,20
68,30841849,请到老祖宗,938017,五条人,20
69,212409,孤单背影,7225,陈慧娴,20
70,27501701,Wild Child,56730,Elen Levon,20
71,37722189,沙塔斯月光,1146112,曾婕Joey.Z,20
72,5274293,红旗颂,190372,上海电影乐团,19
73,28126731,和尚歌,860867,佟妍/仁科,19
74,27289992,Immigrant Song,38115,Led Zeppelin,19
75,28920011,Freed from Desire,982039,Resaid,19
76,25714146,Count on Me,50898,Connie Talbot,19
77,453268744,在雨中,3085,韩寒,18
78,344671,守住这一片阳光,11104,北京天使合唱团,18
79,518015108,Everybody Knows,205795,Sigrid,18
80,30841840,走鬼,938017,五条人,18
81,213325,对你太在乎,7235,陈慧琳,18
82,18614153,Empire State Of Mind,35334,JayZ/Alicia Keys,18
83,516653172,谁是老大,5354,伍佰/大鹏/李治廷,17
84,30841842,像将军那样喝酒,938017,五条人,17
85,29750128,自由飞翔(交响乐版),13603,中国爱乐乐团,17
86,299258,乘客,9621,王菲,17
87,546722520,江南,223695,中国广播少年合唱团/李烨琳/北京天使童声合唱团,17
88,90318,牵挂你的人是我,2892,高林生,17
89,29803676,Lone Ranger,74518,Rachel Platten,17
90,31917312,清平调,9621,王菲/邓丽君,17
91,19094999,One Match,74966,Sarah Harmer,17
92,274859,一瞬间,8763,丽江小倩,17
93,368727,明天，你好,12437,牛奶咖啡,17
94,25731319,微笑,11830,海龟先生,16
95,28587867,城市找猪,938017,五条人,16
96,3413903,Davádat,74681,Sofia Jannok,16
97,25731320,男孩别哭,11830,海龟先生,16
98,25731316,Porn Star,11830,海龟先生,16
99,25731313,玛卡瑞纳,11830,海龟先生,16
100,394021,纯文艺恋爱,1877,阿牛,16
