45927411,5287
1,445144634,At Doom's Gate,12995400,Mick Gordon,100
2,1453342867,赤子呓语一生梦,11238,刺猬,84
3,420513906,DOOM,12995400,Mick Gordon,26
4,1461640425,赤子呓语一生梦,11238,刺猬,10
5,27288734,Shook Ones Part II (Instrumental),96298,Mobb Deep,5
6,21252561,Shook Ones, Pt. II,96298,Mobb Deep,5
7,1482627028,Doom Eternal,12995400,Mick Gordon/Chad Mossholder,5
8,1481858629,真心英雄,12145025,彭昱畅/刺猬,5
9,1461640426,明天以后,11238,刺猬,5
10,1461637508,光阴·流年·夏恋,11238,刺猬,5
