5160797939,1325175356,好久不见_Ttt,这个歌最开始跟十年是一起出的，只是忘了这首歌，后来才想起来。然后粤语国语发布#哇哦计划#,814,11月19日 10:17
5179711526,130924725,隐落_,隐落，对不起青篱！,0,17分钟前
5179660375,1954510080,Miss-her_,不出意外的话，我们是见不到了,0,12:46
5179697103,1885191536,射手女mo,今天听了18级学长唱这首歌 好好听有感觉 晚上他就汇报演出了 希望他加油！,0,12:45
5179684939,1750201595,成都陈小春777,快两年没见了 还记得你说要跟我去那家店吃东西脸上洋溢的幸福的神情,0,12:33
5179651216,415385814,你别睡别睡嘛,忘了也没关系，我希望你能开心,0,12:26
5179659199,1744740237,乖爱哭鬼,在你袖子里扯出棒棒糖已经是上一个冬天的事了,0,12:10
5179715756,73337173,ipoil,灵魂已经无法交流了,0,11:59
5179573078,52536369,卖火柴的周柴火,我也是,0,09:31
5179521453,2135800604,有且仅有_J9bs,好想对你说一句，好久不见，不知道还有没有机会,0,09:21
5179569867,1625756653,野性傀儡181005,他应该变成熟了 他应该又长高了 他应该跟以前一样瘦 我不知道 我已经好久没见过他了……,1,08:29
5179501134,1857943116,信天翁wwww,希望你说的是真的,0,06:35
5179451431,85980852,烟瘾泛滥2,当我知道她结婚了，我就知道我俩这辈子也不会再见到了。,1,04:13
5179429287,558471957,肥昵個陳,在她心里我觉得我比不上任何人,1,01:39
5179429245,2002354649,月亮上的祖宗,人不会因为一件喜事高兴一整年 却能因为一个创伤郁郁终生 痛苦给人的刺激 总是远远大过快乐. ​。我真的真的很难受啊 一个人自愈一个人消化。我真怕我自己哪天扛不住了,2,01:30
5179390487,3269975684,warry_Curry,it is 3 years since we last met，unfortunately，that we got lost on a quiet night,0,01:13
5179427132,1879036678,bluesyha,如果不认识你多好,0,01:12
5179449007,332698841,_祖国花朵,在收歌时，张学友2007年的专辑《好久不见》尚未发行，因此歌名一直订为《好久不见》，后来得知撞名，不按牌理出牌的陈奕迅直觉没有必要改，因为这个歌名最适合，因此决定按原名推出。#哇哦计划#,0,01:12
5179457915,428204513,Gang港豹,以后一定会是吴珍珍,0,01:10
5179460827,1368801750,鄭鶴書_,我们好像真的好久不见了。,0,01:01
5179372539,436963822,哎呀咿呀_c,陌生人能给我打通电话吗,2,00:51
