3281554679,1384665522,雨落东海只剩浪,你坐过出租车吧 你下车后 司机是不是把空牌子立了起来 你应该明白 空出来的位置总有人坐,30.1万,4月25日 02:18
3281478093,1647233824,别对小玖心动,还记得那则新闻吗？一场战争中一对情侣走散了，再次相见时隔几十年，老奶奶终身未嫁，老爷爷子孙满堂，老奶奶高估了他对她的爱，老爷爷低估了自己在她心中的位置,25.8万,4月25日 00:06
3281427379,517725395,井胧-,谢谢大家赋予这个作品《丢了你》希望你们都能够珍惜你爱的人和爱你的人！,21万,4月25日 00:01
3281498802,517725395,井胧-,爱你的人一定要好好珍惜。,13万,4月25日 00:06
3281553107,377420048,乐少鋒z,你把城墙垒的很高 又希望有人能够不惧艰辛越过城墙来爱你不是吗,98342,4月25日 01:01
3281428445,387012996,江畔风_,希望我们下辈子可以合适一点.,82943,4月25日 00:05
3283151819,1810968119,记得开心喔_,希望早点合法，不要让那么多人遗憾一辈子。,55038,4月25日 23:52
3281439743,1685475826,保护我家小鲸鱼,明明已经分的彻彻底底了 完全没有可能了 但我总有一种错觉 我和你还没有结束 我总觉得你还会来找我,46641,4月25日 00:30
3281505286,1849694198,他和特jing一样迷人-,今天我想你了 但是这不影响我打游戏 不影响我睡觉 只是悄咪咪抹了抹眼泪 感叹了一下最后还是没能牵到你的手.,38177,4月25日 00:41
3281538287,3302694868,欣欣的_FcoW,讲过去像是在卖惨 讲未来像是在白日做梦 讲现在又像是旁观者迷 迟迟无语 字字苦酸.,36803,4月25日 01:14
3283239067,1679659656,ZZZZZ_yq_,这样的结局对老奶奶来说，不如不相见，永远守着当初的美好，哪怕是认为对方已经不在了，也好过当初的美好被最爱的人亲手击碎,34475,4月26日 01:38
3285654622,1982060872,Deep____breaths,这个是不是总在隧道里唱歌的那个人,31124,4月27日 20:24
3284429539,1718987211,不在看海,在这个暧昧恒行的时代，深情倒成了笑话,31072,4月26日 22:49
3322384603,432286814,倪的柳,我对象今天因疫情离开了我我希望她能在天堂上照顾好自己520这天我没能在你身边对不起,26869,5月25日 12:36
3282467913,1537155874,FIKHBIKC,可我不服他低谷期都是我陪的，他的温柔都是我拿眼泪换来的，他低谷的日子都是我陪的，所以你告诉我，我凭什么不配。凭什么她就可以代替我，获得他的欢心，获得他的好,23447,4月25日 16:46
5179616325,2045181574,Newjam,你女朋友是公交车吧,0,7分钟前
5179620277,304023164,雅田酱,没有，也许只要一句话,0,9分钟前
5179716858,304023164,雅田酱,你很好,0,10分钟前
5179634002,1443941655,张泽雅-,想到了沈修瑾追简童,1,49分钟前
5179553528,2045181574,Newjam,你女朋友是g'h,0,11:10
5179654750,636429169,章大大的cigarette,那个满眼都是你的男孩子，你弄丢了吗,0,10:55
5179548601,283522675,活的现实点好吗,962464,0,10:50
5179591195,1995886387,网易-燕云,可是后来，男孩才发现，自己根本忘不了她，哪怕不说话，不联系，喜欢也依旧还在，可是，他不敢和女孩再次联系了，靳欣彤，你还会偶尔想起我吗？,1,10:40
5179528637,1995886387,网易-燕云,男孩越来越想念女孩，对她的感情也越来越深，最终还是按捺不住，在QQ上给她表白了，当时还费好大的劲用女孩的名字编了首藏头诗，那首诗现在男孩还会背…男孩被拒绝了，很伤心，有了半年没有和女孩联系，他以为他走出来了,1,10:38
5179551452,1995886387,网易-燕云,小学时，女孩就坐在男孩前面，男孩每天看着她的背影，觉得自己第一次恋爱了，女孩成绩很好，男孩成绩一般，是啊，还是那么老套的故事，男孩努力学习，毕业时，考上了当地最好的学校，本来以为，在那可以接着见到女孩，可是，在入学那天，他无论怎么找，都没找到女孩的身影，原来女孩毕业失误，没考过来,0,10:35
5179568238,3883194476,Lilys2010,越得不到的越是最好的,0,10:23
5179511674,3883194476,Lilys2010,同经历啊～一毛一样，我是女版，4月10号分的,1,10:20
5179606886,1419070783,流年无殇1804,夕落之后也会有繁星,0,10:11
5179554254,3866867366,Anonymous秋酿,路人就应该好好路过,1,10:04
5179511518,1841396299,二哈太哈,这样也会累嘛？我跟她说我不喜欢你跟别的男孩子聊天，她现在也很少跟男孩子聊天了，朋友能教我怎么做嘛？我不想失去她,0,09:44
5179526306,352446742,EasonPGX,为何未能学会起舞便已抱紧你为何未能让我衰老便要放开你为何未能待我差到让我去憎你为何未能待我好到没法舍得你为何未曾让我得够便要损失你为何未能让我死去便要认识你,1,09:02
5179533095,284999588,皮卡秋儿lo,,0,08:31
5179519169,445046287,Yes代替Noo,为什么总是在黑夜想她，白天不想吗[西西奸笑],0,08:26
5179513233,3906399810,奶茶_啊,跟我好像啊,0,08:21
5179507166,1619843580,泰勒展开-,体会撕心裂肺，就已经不枉此生了，谢谢你,0,07:57
