5179631429,1791699403,-by王源,还记得之前我给你唱过这首歌.,0,21分钟前
5179732913,1388259858,你的眼睛很美_,不希望我的未来不是你啊,0,51分钟前
5179558449,3417483220,帮我打开可乐200806,他是我的整个初中，不记得表白了多少次，只知道就算他拒绝我无数次，也能让我满眼都是他,1,10:51
5179610958,364558987,MANINSEATTLE,早，我起床了我到公司了呵，今天工作好多我去打饭了偷偷出来喝个水快要下班了哦修福报了，加班一会儿壕，地铁包场的感觉我到家了洗刷刷中进了小被几，等待睡神召唤晚安了 到点了把文字复制粘贴给我就好，和我恋爱这样足够了，真的。,1,10:40
5179610914,1929435978,阳阳先生_c,渣男歌之一,0,10:32
5179509680,496698375,肖夫人ll,12岁初中因为我朋友跟他同班，认识。17岁高二因为我失恋，朋友。 18岁高三他跟他女朋友说我们是闺蜜。 23岁大学毕业后到了该结婚的年纪 他跟我求婚了 我们恋爱一个月后闪婚领证。2020年的1月2号我们举行婚礼正式结婚。今天是2020年12月11号，距离我们结婚纪念日还有21天❤️,1,09:41
5179560009,1416645960,小鸟游_六花__,世界真小,0,08:58
5179540223,1416645960,小鸟游_六花__,年收入百万……,0,08:56
5179545997,440020888,名字只是个代号g,只是分享一首他觉得好听的歌给你而已别想多,0,08:26
5179455693,403196386,李二狗是傻狗,我还是不信，没碰到就是没有,0,07:39
5179484251,535181838,遗憾常有的吧i,时间过得好快啊，18年夏天高三毕业，如今已经大三了，18年什么都很好，期盼很多东西，如今年龄一点点变大，压力也越来越多了，希望时间慢一点，慢一点长大。,1,05:56
5179481199,3344202006,网易云_GMuG,这首歌每次听感觉都很压抑但是还是喜欢 呜呜,0,04:44
5179509753,3725779946,世间最纷扰,我后悔了，关于你,0,03:29
5179419587,3239807146,是喵内呢,我12月还在听👍,1,03:25
5179404713,3239807146,是喵内呢,她（他）不爱你，你不懂吗?,2,03:23
5179423636,513724366,小鸟游1六花,光宗耀祖建议写进族谱,0,03:17
5179479105,579343809,妄自_-,做一个醒不来的梦（正在继续）,0,03:11
5179432439,126472633,我的身旁是一扇亮了又暗的床,真的，相信我,0,03:09
5179417563,490570517,巴卫170521,我一个没谈过恋爱的人为什么老是喜欢这种歌呢,0,03:06
5179450339,399730678,Lemon1210_,林振浩 我好累好累…,0,02:53
