3219740963,1745809541,晚霞丨,我有时候会想给你道个歉，6年前遇到你的时候 我还什么都不懂 都不会，这6年是我不注重细节，是我毁了你的好多温柔，是我不会爱人，对不起。祝你新婚快乐……,15793,3月23日 11:56
5179683854,1678086824,道是道长的长长是道长的道,第二天 一大早坐车过去找她 打电话给你 不接 发信息 不回 我那时候很奔溃。我去到她那里后。她就是不肯出来见我。 把我所有联系方式都删了 拉黑了 过了几天我朋友跟我说 她有了。我彻底疯了。,0,2分钟前
5179672920,343810301,千军破春风,不知道为什么，这首歌听的我好难过，但是还是忍不住想听。,0,6分钟前
5179664993,1678086824,道是道长的长长是道长的道,我来说说我和她的事吧 我们初二在同一个班认识的。直到毕业 在2015年 过年的时候 她第一次在我家陪我过年 我开心的像傻子一样 我以为我们会一直这样快乐 开心的 走到最后 可是 过完年 出来工作 三个月后 因为我们是异地恋。 那晚我在上夜班 她给我发来了一条信息 “我们分手吧 我对不起你”,0,9分钟前
5179547661,1645955678,气泡切片--,我不会 因为你曾经很爱我,1,11:21
5179543626,3992794467,锁心_sW92,我弄丢他了，最爱我最爱我的那个他……我每天想他想的快要疯掉了，我该怎么办……以后我该怎么办……我现在乖乖的，一点儿也不刁蛮任性了，可是他……再也回不来了……,0,11:20
5179595402,1645955678,气泡切片--,下辈子记得娶我,0,11:19
5179648819,300287858,猫的第十次_,对不起，我们分手吧。,0,11:08
5179519605,1292849838,大娱乐家763,网抑云真的是一个烂梗,0,10:28
5179566355,347620153,颜颜颜颜妍,每个人有不同的时间和进度条,0,10:19
5179521607,1985940747,wikh_Pz7K,她还会回来吗,0,10:00
5179531429,1985940747,wikh_Pz7K,我也是这么觉得,0,10:00
5179541449,1295905550,周可期耶,马上就考研了，她也是。曾经我不考研的，现在却考研了，而且我们是一起在今年。每次做题都会不自觉的想起她，自己怎么这么做？都一年了，我什么时候可以忘记你？我真的好孤独·····和谁都相处不好，也和谁都保持着距离。我行走在无边的浩瀚中，行走着···行走着···没有方向也没有你！,0,09:48
5179584993,510997659,少聪1127,现在已经挽回她啦！我会更加努力，认认真真保护她，认认真真爱她。即使最后没在一起，我会深深记住这段回忆。,0,09:42
5179588943,600766729,眷恋的白山茶,希望有一天可以打败现实,1,09:41
5179516436,600766729,眷恋的白山茶,点了一下发现涨了俩😂，赶紧点掉，送你单数,1,09:36
5179512502,600766729,眷恋的白山茶,忘了吧,1,09:32
5179517973,3870718984,习惯就好106,想要忘记一个人最好的方式就是心里住进另外一个人，虽然有时候还是会想起以前的点点滴滴。可是人生不就是这样吗？,0,07:16
5179522865,3305276774,AAA防,别去了,0,06:08
5179424715,1594768500,阳羊羊_Y,这是他喜欢的歌，我悄悄的找到了它的网易云 我看见他最喜欢的歌单就这一首 而且他反复听了好多遍，我也听了好多遍，晚安，我等你一年,0,04:10
5179490016,3946826284,丫头_SJ,“你塞满了我整个过去”“却在我的未来永远缺席……”,2,03:35
