5179871151,1906386158,毛_酱油丫丫,喜欢，好听,1,30分钟前
5179874913,3228552554,随便人_,偷偷许个愿 希望自己可以越来越好,0,14:41
5179784914,3865906630,Tuarceatha,这次你主动吧，我要脸，我没办法再毫无保留的恳求你回来,0,14:10
5179683725,3865906630,Tuarceatha,可是他什么都没说，我只知道他在看我的社交,0,14:09
5179826793,3865906630,Tuarceatha,在我们分开七个月的时候,0,14:09
5179744593,3865906630,Tuarceatha,他好像回来了,0,14:08
5179774042,320791031,echo-7s-YC,行至朝暮里，坠入暮云间。,0,14:02
5179720443,3334156597,想你了_DmDM,因为那是过去式了。,1,13:24
5179745834,357454473,小王Gi,只是在强装开心而已，你看他天天不缺朋友那样其实从人没懂过他们的内心深处,0,13:02
5179649380,2025464428,伤口_好疼,巧了 我也是,0,12:48
5179721051,1955288916,yszi紫,或许在一起可以让你更好,0,12:46
5179620436,1955288916,yszi紫,我又来了，我还是和她在一起了。在一起了还会莫名想哭，真的好害怕哪天就不见了。就怕起来看一下手机，世界都黑了……,1,12:46
5179712935,1773553289,长沙GRF此刻,因为你蠢得连简体中文都不会打,2,12:29
5179582185,1611081932,宁谧青枫181026,经典,1,10:27
5179506640,333710416,苗条与汤圆,复制粘贴,1,10:02
5179573098,1773268613,2112474668,聋子听见哑巴说瞎子看见了爱,0,09:38
5179492702,495151944,小弟很冷血,我这样的哈哈哈哈,0,09:34
5179492562,1472549615,飘逸180530,不论何时何地听这首歌就是好听,1,08:54
5179567734,584925882,网愈选手寄北,我又来了，演员,0,07:54
5179459616,3930180413,张某很正经,人在情急之下总容易说出一些伤人的话更伤人的是这些话大多是真心的。-----小林漫画,0,07:20
