5179685733,124993171,白小粒粒,当年超喜欢这首歌,0,3分钟前
5179800791,1941401695,是胖达嘛,加油加油加油,0,6分钟前
5179720227,615794429,梦继续爱依然,20201211 13:04和涛哥一起听，希望我们可以一直在一起❤,0,13:05
5179741953,4000245116,東城以西被狗用了,自杀,0,13:00
5179601122,1887203040,wintersorrow_,加油，一起啊，小姑娘,0,10:46
5179583162,1758589451,枰然心动G,26 27考试，时间不要弄错了噢，我二战，深知再来一次压力多大，你怕是我的几倍，一起加油，这次一定能行的！,0,10:33
5179510666,1950258668,小雪-1206,加油(ง •̀_•́)ง,0,10:03
5179509672,1520660672,unicorn0329,我一定会考上研究生的！,2,09:40
5179495612,454038911,圈住甜_,此刻，一个男孩挤着地铁，戴着耳机，翻着评论，听着这首歌,0,09:27
5179507462,3960936642,Atlas_xka,在这个不安的年份里，只有努力干饭，努力追求，就会有善待，加油,0,09:21
5179550157,3960936642,Atlas_xka,加油！！！,0,09:19
5179512440,1443073923,一个人_7oY4,加油呀！一定会成功💪💪,0,09:16
5179502495,499531789,猫猫仔仔ming,累了就休息，迷茫了就放松，虽然这个社会对女性不太友好，但要相信没有过不去的坎，只要付出了，生活总会用它自己的方式回报你，加油(ง •̀_•́)ง,0,08:26
5179477529,420016530,亮晶晶很简单,人有时要和自己和解，尽人事听天命，有时侯调整一下目标，然后我努力过了，我试过了，就好！身心健康是人生最重要的。最后预祝你成功！,0,08:07
5179550807,394318382,杌陧逗哏,,0,07:41
5179514024,1356780515,哇-节奏控,温柔却有力量,1,07:09
5179392065,3354149287,小星星-blue,“我想我们都一样，渴望梦想的光芒，这一路喜悦彷徨，不要轻易说失望” 第一天！！早晚安呐,1,00:24
5179394019,1505448199,头上有个LV2000,好听(ง •̀_•́)ง,0,00:21
5179405830,100005677,我又不吃猪肉,五战可以remake了,0,00:16
5179355111,503793610,只是牙齿掉了,这一路喜悦彷徨不要轻易说失望,0,00:03
