5179866064,255042153,JM-Lin,来翻翻评论，不听,0,12分钟前
5179862017,541133162,wbq2020,啊啊啊,0,20分钟前
5179899896,3319089284,我不是法老chh,吓人,0,30分钟前
5179794878,1823474589,一清梦一凤龙,有谁坚持听完的,0,14:09
5179816796,1823474589,一清梦一凤龙,为什么没有歌词,0,14:08
5179771082,473353435,zxzx蔡君,好听,0,14:06
5179733444,1404051579,电竞少女恬,对不起啊 我想上厕所,0,13:29
5179744201,3331561791,阿木家的super杰,真的假的，我再去瞧瞧,0,13:22
5179648530,287250473,黎明与曙光_,操,0,13:20
5179735301,398275171,用户398275171,我见过无病呻吟，这特么是无病惨叫！简直人形惨叫鸡啊,0,13:15
5179720324,343594137,Eva的向日葵,好家伙,0,13:12
5179626316,1386599869,看见自己76,有是被骗的一天,0,12:39
5179631130,1299330263,骄扬恰似你,第二遍听，开头有点像摩托车发动的轰鸣声，[多多捂脸][多多捂脸][多多捂脸],1,12:17
5179613174,423070224,YX卐,听笑了谢谢,0,11:51
5179580484,52452879,真女神转生,什么鬼，吓死人,0,11:12
5179619797,300571042,夏妍-zhiic,吓死人,0,10:41
5179522521,389563718,烟花下挥不掉的曾经,被评论骗过来的，听了3秒，果断暂停，没勇气听完，能把整首听完的都是大神。,0,09:39
5179591865,389563718,烟花下挥不掉的曾经,哈哈,0,09:30
5179570059,65583554,晏家二瓜子,想睡觉 就来听这个,0,09:24
5179500542,1683248304,寄人间于朝暮_ch,很好听啊,0,09:01
