3387409111,97137413,薛之谦,你有这种期待 我有这种打算 但是 天外来物 不算大招吗...,36.5万,7月22日 16:38
3387419303,97137413,薛之谦,“世界上终有一个人能降服你 妖怪”大概这个意思,29.8万,7月22日 16:54
3387359288,97137413,薛之谦,看灵感了 疫情 mv也不好拍 看情况吧,23.8万,7月22日 16:14
3387325415,97137413,薛之谦,这个我同意 哈哈,19.1万,7月22日 16:13
3387386803,97137413,薛之谦,弄到好 不好不出门的心情,18万,7月22日 16:13
3380317774,361869682,加粥Jerry,老薛717生日快乐...谢谢你 写了这么多好歌... 谢谢你 唱歌时那么深情...,16.6万,7月17日 00:39
3387362688,97137413,薛之谦,说明你心里有这个人的 只是还没得到 是好事 有目标就是好事 不管是爱情还是工作 没有目标了我们就完蛋了,15.2万,7月22日 16:35
3380272386,485606571,长大后就来找你,漫漫宇宙是世界浪漫的起源,14.6万,7月17日 00:00
3380275299,1913514178,退役熬夜选手717号,“世人皆论你风趣幽默 却未曾见你手捧星辰对我说我们互相拯救”,14.5万,7月17日 00:00
3387335377,97137413,薛之谦,啊 看来看去没意思 明年训的时候见哈,13.3万,7月22日 16:12
3387330552,97137413,薛之谦,谢谢你们哦 不要为我做累到自己的事情 听歌就好了哈 跑来跑去只有巡演的时候可以 记得,12.4万,7月22日 16:18
3387406271,97137413,薛之谦,我头发本来也不好 所以没关系了,11.8万,7月22日 16:44
3387400376,97137413,薛之谦,你们稍微慢一点 我来不及看 会散光的,10.5万,7月22日 16:46
3387384349,97137413,薛之谦,我想拥抱你的 但是没有这个表情 哈哈,10.1万,7月22日 16:34
3387424361,97137413,薛之谦,了解我哦 哈哈 有的,10万,7月22日 17:00
5179661871,3992334141,账号已注销_o1IS,让告别和告白一个样,0,刚刚
5179613191,3992334141,账号已注销_o1IS,无趣的画面被遗忘,0,3分钟前
5179691748,3721995210,爱吃橘子的Alice,可是兜兜转转还是要回到原点才能成圆,0,16分钟前
5179556525,434694371,小鱼崽子ovo,出现在别人的生活里要像一份礼物,3,45分钟前
5179648806,394975722,痛改前非_ing,[多多大笑],0,50分钟前
5179539638,1669307849,王子去休息,还是周以力牛逼,0,10:56
5179592252,401090368,y_-nasty,大一我遇到了你 大二大三大四我没有缺席你生活 研一了，身边路人形形色色 可她们不是你 我还喜欢你,511,10:50
5179517663,535165628,情话说给山鬼听z,求一个我的上上谦,0,10:36
5179543439,1296278547,威少_czw,这首新歌算是比较好听的，对比另外几首,1,10:31
5179517619,609097286,沐殷__,一个人也要好好吃饭啊,0,10:28
5179559342,424290188,不是很正经的戏精,最喜欢了 太甜了,1,10:24
5179567367,424290188,不是很正经的戏精,好听好听,1,10:23
5179574268,71943552,_落雨離愁,作曲：罗小黑...,0,10:22
5179571328,506451405,繁华尽处是幸福,回想像是天外来物一样的来过，走进世俗里，对内心里笑着。明天换你靠近我。,0,10:19
5179583057,1823495569,花椒zgy,你的不言不语或者轻声细语真的给了我害怕的理由,0,10:09
5179576211,605085467,十二_Thwm,加油加油(ง •̀_•́)ง,0,10:03
5179579087,3992334141,账号已注销_o1IS,The mountains have wood， xi qing intentionally， last night stars are you. 山有木兮卿有意，昨夜星辰恰是你,0,09:57
5179514622,3992334141,账号已注销_o1IS,你是我今生未完的相遇，语尽青巷幽径，书一行人世浅续，等风起，看檐下雪梅如你。,0,09:57
5179559221,1648124718,恋上燚,你是我特别的意外,1,09:55
5179523535,1773268613,2112474668,聋子听见哑巴说瞎子看见了爱,2,09:37
